X;Y;Z
0.00000626;0.00001636;-0.00020641
0.00000634;0.00001636;-0.00020605
0.00000631;0.00001636;-0.00020567
0.00000631;0.00001632;-0.00020534
0.00000633;0.00001632;-0.00020497
0.00000638;0.00001632;-0.00020458
0.00000634;0.00001634;-0.00020414
0.00000633;0.00001632;-0.00020367
0.00000639;0.00001639;-0.00020324
0.00000629;0.00001648;-0.00020283
0.00000622;0.00001658;-0.00020242
0.00000617;0.00001670;-0.00020199
0.00000615;0.00001678;-0.00020153
0.00000601;0.00001686;-0.00020101
0.00000599;0.00001692;-0.00020052
0.00000597;0.00001691;-0.00020003
0.00000590;0.00001687;-0.00019957
0.00000585;0.00001686;-0.00019912
0.00000586;0.00001683;-0.00019869
0.00000583;0.00001680;-0.00019828
0.00000571;0.00001680;-0.00019794
0.00000571;0.00001679;-0.00019768
0.00000569;0.00001675;-0.00019744
0.00000554;0.00001676;-0.00019712
0.00000547;0.00001678;-0.00019673
0.00000543;0.00001676;-0.00019633
0.00000531;0.00001682;-0.00019593
0.00000523;0.00001680;-0.00019554
0.00000521;0.00001671;-0.00019518
0.00000518;0.00001664;-0.00019483
0.00000511;0.00001655;-0.00019450
0.00000503;0.00001650;-0.00019422
0.00000503;0.00001640;-0.00019409
0.00000497;0.00001632;-0.00019393
0.00000491;0.00001622;-0.00019374
0.00000489;0.00001615;-0.00019350
0.00000481;0.00001610;-0.00019325
0.00000466;0.00001610;-0.00019302
0.00000458;0.00001611;-0.00019282
0.00000455;0.00001608;-0.00019259
0.00000444;0.00001606;-0.00019223
0.00000431;0.00001596;-0.00019182
0.00000432;0.00001583;-0.00019140
0.00000424;0.00001570;-0.00019104
0.00000414;0.00001556;-0.00019074
0.00000408;0.00001544;-0.00019042
0.00000407;0.00001531;-0.00019016
0.00000398;0.00001520;-0.00018987
0.00000394;0.00001510;-0.00018967
0.00000394;0.00001495;-0.00018951
0.00000390;0.00001476;-0.00018936
0.00000388;0.00001455;-0.00018918
0.00000387;0.00001431;-0.00018892
0.00000387;0.00001407;-0.00018859
0.00000378;0.00001392;-0.00018821
0.00000375;0.00001375;-0.00018792
0.00000376;0.00001363;-0.00018779
0.00000366;0.00001353;-0.00018765
0.00000363;0.00001339;-0.00018748
0.00000358;0.00001327;-0.00018723
0.00000355;0.00001309;-0.00018695
0.00000348;0.00001291;-0.00018667
0.00000348;0.00001275;-0.00018647
0.00000351;0.00001256;-0.00018636
0.00000343;0.00001243;-0.00018623
0.00000342;0.00001233;-0.00018609
0.00000342;0.00001223;-0.00018589
0.00000339;0.00001212;-0.00018570
0.00000334;0.00001201;-0.00018553
0.00000336;0.00001191;-0.00018542
0.00000339;0.00001180;-0.00018533
0.00000335;0.00001168;-0.00018521
0.00000335;0.00001165;-0.00018505
0.00000339;0.00001167;-0.00018488
0.00000334;0.00001165;-0.00018476
0.00000332;0.00001168;-0.00018466
0.00000338;0.00001164;-0.00018462
0.00000343;0.00001157;-0.00018461
0.00000347;0.00001149;-0.00018466
0.00000358;0.00001139;-0.00018480
0.00000372;0.00001125;-0.00018502
0.00000380;0.00001108;-0.00018526
0.00000394;0.00001093;-0.00018553
0.00000412;0.00001081;-0.00018578
0.00000419;0.00001074;-0.00018595
0.00000423;0.00001070;-0.00018599
0.00000431;0.00001072;-0.00018596
0.00000435;0.00001078;-0.00018588
0.00000434;0.00001078;-0.00018577
0.00000434;0.00001078;-0.00018558
0.00000443;0.00001081;-0.00018541
0.00000442;0.00001078;-0.00018529
0.00000446;0.00001076;-0.00018522
0.00000452;0.00001066;-0.00018525
0.00000466;0.00001062;-0.00018533
0.00000470;0.00001053;-0.00018542
0.00000481;0.00001050;-0.00018550
0.00000489;0.00001046;-0.00018553
0.00000493;0.00001048;-0.00018552
0.00000497;0.00001050;-0.00018548
0.00000503;0.00001053;-0.00018541
0.00000506;0.00001054;-0.00018530
0.00000505;0.00001057;-0.00018514
0.00000510;0.00001057;-0.00018496
0.00000521;0.00001054;-0.00018484
0.00000515;0.00001054;-0.00018470
0.00000525;0.00001052;-0.00018462
0.00000530;0.00001048;-0.00018456
0.00000535;0.00001041;-0.00018446
0.00000534;0.00001038;-0.00018436
0.00000546;0.00001037;-0.00018428
0.00000554;0.00001032;-0.00018422
0.00000553;0.00001026;-0.00018416
0.00000559;0.00001018;-0.00018408
0.00000565;0.00001006;-0.00018405
0.00000570;0.00000997;-0.00018402
0.00000577;0.00000984;-0.00018404
0.00000589;0.00000972;-0.00018410
0.00000597;0.00000957;-0.00018418
0.00000603;0.00000940;-0.00018425
0.00000609;0.00000930;-0.00018434
0.00000621;0.00000922;-0.00018450
0.00000625;0.00000913;-0.00018469
0.00000633;0.00000904;-0.00018490
0.00000647;0.00000894;-0.00018513
0.00000654;0.00000880;-0.00018528
0.00000657;0.00000872;-0.00018540
0.00000667;0.00000864;-0.00018552
0.00000674;0.00000860;-0.00018569
0.00000681;0.00000853;-0.00018582
0.00000686;0.00000846;-0.00018593
0.00000695;0.00000836;-0.00018599
0.00000699;0.00000824;-0.00018599
0.00000702;0.00000812;-0.00018600
0.00000709;0.00000800;-0.00018603
0.00000715;0.00000788;-0.00018607
0.00000713;0.00000771;-0.00018611
0.00000722;0.00000755;-0.00018617
0.00000727;0.00000737;-0.00018623
0.00000727;0.00000717;-0.00018627
0.00000730;0.00000699;-0.00018625
0.00000739;0.00000682;-0.00018625
0.00000743;0.00000669;-0.00018633
0.00000743;0.00000655;-0.00018641
0.00000751;0.00000645;-0.00018652
0.00000757;0.00000633;-0.00018664
0.00000759;0.00000623;-0.00018669
0.00000762;0.00000617;-0.00018672
0.00000770;0.00000621;-0.00018679
0.00000771;0.00000626;-0.00018687
0.00000778;0.00000626;-0.00018697
0.00000788;0.00000627;-0.00018712
0.00000792;0.00000626;-0.00018729
0.00000796;0.00000619;-0.00018748
0.00000801;0.00000609;-0.00018767
0.00000808;0.00000595;-0.00018779
0.00000806;0.00000578;-0.00018777
0.00000806;0.00000557;-0.00018763
0.00000810;0.00000545;-0.00018744
0.00000805;0.00000531;-0.00018717
0.00000804;0.00000526;-0.00018692
0.00000806;0.00000521;-0.00018676
0.00000810;0.00000517;-0.00018673
0.00000810;0.00000502;-0.00018689
0.00000820;0.00000495;-0.00018713
0.00000830;0.00000487;-0.00018744
0.00000837;0.00000481;-0.00018776
0.00000842;0.00000467;-0.00018812
0.00000854;0.00000452;-0.00018860
0.00000860;0.00000440;-0.00018910
0.00000861;0.00000431;-0.00018955
0.00000870;0.00000432;-0.00018988
0.00000878;0.00000440;-0.00019016
0.00000885;0.00000454;-0.00019034
0.00000888;0.00000464;-0.00019050
0.00000901;0.00000475;-0.00019072
0.00000902;0.00000486;-0.00019098
0.00000904;0.00000486;-0.00019112
0.00000906;0.00000486;-0.00019112
0.00000908;0.00000477;-0.00019110
0.00000902;0.00000456;-0.00019112
0.00000904;0.00000427;-0.00019143
0.00000906;0.00000388;-0.00019196
0.00000904;0.00000347;-0.00019262
0.00000897;0.00000310;-0.00019327
0.00000897;0.00000283;-0.00019391
0.00000900;0.00000270;-0.00019463
0.00000897;0.00000255;-0.00019530
0.00000900;0.00000242;-0.00019596
0.00000904;0.00000232;-0.00019657
0.00000901;0.00000222;-0.00019698
0.00000898;0.00000211;-0.00019716
0.00000900;0.00000200;-0.00019720
0.00000896;0.00000182;-0.00019714
0.00000892;0.00000162;-0.00019700
0.00000892;0.00000151;-0.00019673
0.00000892;0.00000141;-0.00019638
0.00000890;0.00000137;-0.00019594
0.00000892;0.00000132;-0.00019549
0.00000894;0.00000127;-0.00019518
0.00000897;0.00000124;-0.00019501
0.00000890;0.00000119;-0.00019502
0.00000898;0.00000124;-0.00019507
0.00000905;0.00000137;-0.00019511
0.00000909;0.00000155;-0.00019510
0.00000914;0.00000171;-0.00019503
0.00000922;0.00000184;-0.00019503
0.00000929;0.00000195;-0.00019507
0.00000928;0.00000203;-0.00019510
0.00000938;0.00000206;-0.00019511
0.00000942;0.00000210;-0.00019507
0.00000941;0.00000210;-0.00019493
0.00000942;0.00000206;-0.00019473
0.00000948;0.00000204;-0.00019454
0.00000945;0.00000202;-0.00019435
0.00000948;0.00000203;-0.00019422
0.00000957;0.00000206;-0.00019418
0.00000961;0.00000214;-0.00019419
0.00000960;0.00000222;-0.00019421
0.00000964;0.00000234;-0.00019417
0.00000976;0.00000252;-0.00019411
0.00000978;0.00000274;-0.00019407
0.00000986;0.00000303;-0.00019406
0.00000996;0.00000328;-0.00019409
0.00001004;0.00000348;-0.00019419
0.00001002;0.00000362;-0.00019434
0.00001010;0.00000362;-0.00019454
0.00001013;0.00000354;-0.00019471
0.00001008;0.00000335;-0.00019485
0.00001005;0.00000318;-0.00019503
0.00001008;0.00000296;-0.00019525
0.00001005;0.00000274;-0.00019552
0.00001001;0.00000254;-0.00019582
0.00001002;0.00000234;-0.00019616
0.00000998;0.00000220;-0.00019642
0.00000993;0.00000211;-0.00019672
0.00000997;0.00000211;-0.00019705
0.00001001;0.00000216;-0.00019746
0.00000996;0.00000219;-0.00019788
0.00000998;0.00000223;-0.00019828
0.00001008;0.00000226;-0.00019860
0.00001000;0.00000230;-0.00019887
0.00000997;0.00000231;-0.00019903
0.00001002;0.00000234;-0.00019905
0.00001005;0.00000235;-0.00019905
0.00001005;0.00000235;-0.00019904
0.00001002;0.00000238;-0.00019911
0.00001009;0.00000246;-0.00019927
0.00001009;0.00000250;-0.00019951
0.00001004;0.00000247;-0.00019976
0.00001002;0.00000243;-0.00019997
0.00001005;0.00000234;-0.00020015
0.00000993;0.00000224;-0.00020025
0.00000994;0.00000218;-0.00020037
0.00000996;0.00000216;-0.00020047
0.00000989;0.00000214;-0.00020065
0.00000989;0.00000214;-0.00020085
0.00000990;0.00000215;-0.00020108
0.00000985;0.00000220;-0.00020132
0.00000981;0.00000226;-0.00020149
0.00000981;0.00000232;-0.00020166
0.00000985;0.00000243;-0.00020179
0.00000980;0.00000250;-0.00020191
0.00000980;0.00000256;-0.00020200
0.00000984;0.00000266;-0.00020195
0.00000986;0.00000276;-0.00020183
0.00000988;0.00000287;-0.00020162
0.00000992;0.00000299;-0.00020144
0.00000997;0.00000314;-0.00020137
0.00000992;0.00000323;-0.00020135
0.00000989;0.00000326;-0.00020135
0.00000993;0.00000332;-0.00020132
0.00000989;0.00000343;-0.00020131
0.00000985;0.00000352;-0.00020139
0.00000992;0.00000363;-0.00020155
0.00000986;0.00000368;-0.00020176
0.00000982;0.00000371;-0.00020203
0.00000981;0.00000370;-0.00020230
0.00000985;0.00000374;-0.00020262
0.00000974;0.00000372;-0.00020290
0.00000972;0.00000374;-0.00020314
0.00000974;0.00000376;-0.00020335
0.00000969;0.00000375;-0.00020354
0.00000964;0.00000370;-0.00020374
0.00000962;0.00000364;-0.00020396
0.00000958;0.00000355;-0.00020430
0.00000945;0.00000347;-0.00020466
0.00000945;0.00000339;-0.00020509
0.00000938;0.00000334;-0.00020549
0.00000928;0.00000327;-0.00020582
0.00000920;0.00000316;-0.00020613
0.00000920;0.00000315;-0.00020642
0.00000916;0.00000311;-0.00020670
0.00000909;0.00000304;-0.00020693
0.00000905;0.00000302;-0.00020711
0.00000902;0.00000299;-0.00020726
0.00000896;0.00000298;-0.00020749
0.00000892;0.00000295;-0.00020770
0.00000889;0.00000292;-0.00020793
0.00000884;0.00000295;-0.00020810
0.00000874;0.00000296;-0.00020808
0.00000881;0.00000298;-0.00020794
0.00000885;0.00000304;-0.00020775
0.00000884;0.00000304;-0.00020759
0.00000889;0.00000304;-0.00020755
0.00000892;0.00000302;-0.00020757
0.00000884;0.00000303;-0.00020767
0.00000880;0.00000300;-0.00020774
0.00000881;0.00000306;-0.00020775
0.00000881;0.00000312;-0.00020781
0.00000877;0.00000322;-0.00020794
0.00000880;0.00000330;-0.00020814
0.00000880;0.00000338;-0.00020834
0.00000874;0.00000348;-0.00020854
0.00000872;0.00000351;-0.00020866
0.00000870;0.00000352;-0.00020876
0.00000869;0.00000348;-0.00020888
0.00000864;0.00000346;-0.00020905
0.00000858;0.00000338;-0.00020930
0.00000854;0.00000331;-0.00020956
0.00000841;0.00000319;-0.00020977
0.00000836;0.00000304;-0.00020993
0.00000832;0.00000292;-0.00021014
0.00000821;0.00000282;-0.00021038
0.00000814;0.00000274;-0.00021064
0.00000801;0.00000271;-0.00021086
0.00000797;0.00000267;-0.00021097
0.00000792;0.00000267;-0.00021103
0.00000790;0.00000264;-0.00021097
0.00000798;0.00000262;-0.00021089
0.00000797;0.00000259;-0.00021080
0.00000796;0.00000258;-0.00021072
0.00000805;0.00000255;-0.00021062
0.00000813;0.00000258;-0.00021065
0.00000817;0.00000266;-0.00021073
0.00000820;0.00000280;-0.00021093
0.00000824;0.00000292;-0.00021111
0.00000817;0.00000306;-0.00021123
0.00000820;0.00000319;-0.00021119
0.00000829;0.00000330;-0.00021108
0.00000833;0.00000339;-0.00021099
0.00000834;0.00000350;-0.00021089
0.00000838;0.00000356;-0.00021090
0.00000844;0.00000371;-0.00021100
0.00000834;0.00000383;-0.00021119
0.00000832;0.00000394;-0.00021145
0.00000830;0.00000408;-0.00021180
0.00000821;0.00000420;-0.00021220
0.00000813;0.00000435;-0.00021263
0.00000808;0.00000452;-0.00021305
0.00000801;0.00000474;-0.00021345
0.00000786;0.00000490;-0.00021380
0.00000785;0.00000507;-0.00021399
0.00000784;0.00000529;-0.00021420
0.00000775;0.00000549;-0.00021447
0.00000769;0.00000565;-0.00021478
0.00000762;0.00000573;-0.00021507
0.00000757;0.00000582;-0.00021544
0.00000742;0.00000589;-0.00021576
0.00000733;0.00000597;-0.00021618
0.00000723;0.00000601;-0.00021656
0.00000707;0.00000598;-0.00021691
0.00000698;0.00000594;-0.00021715
0.00000697;0.00000590;-0.00021739
0.00000686;0.00000586;-0.00021767
0.00000671;0.00000579;-0.00021793
0.00000665;0.00000569;-0.00021818
0.00000657;0.00000555;-0.00021839
0.00000647;0.00000541;-0.00021857
0.00000643;0.00000522;-0.00021875
0.00000634;0.00000499;-0.00021899
0.00000619;0.00000473;-0.00021926
0.00000603;0.00000454;-0.00021949
0.00000597;0.00000446;-0.00021974
0.00000585;0.00000446;-0.00022002
0.00000570;0.00000444;-0.00022023
0.00000565;0.00000432;-0.00022042
0.00000558;0.00000418;-0.00022064
0.00000539;0.00000403;-0.00022092
0.00000522;0.00000399;-0.00022128
0.00000502;0.00000402;-0.00022176
0.00000477;0.00000403;-0.00022226
0.00000452;0.00000394;-0.00022253
0.00000448;0.00000371;-0.00022265
0.00000439;0.00000343;-0.00022281
0.00000427;0.00000328;-0.00022290
0.00000418;0.00000326;-0.00022304
0.00000412;0.00000331;-0.00022328
0.00000398;0.00000339;-0.00022363
0.00000379;0.00000350;-0.00022389
0.00000370;0.00000355;-0.00022408
0.00000367;0.00000359;-0.00022419
0.00000360;0.00000356;-0.00022425
0.00000354;0.00000351;-0.00022435
0.00000348;0.00000346;-0.00022461
0.00000326;0.00000336;-0.00022489
0.00000308;0.00000339;-0.00022509
0.00000299;0.00000344;-0.00022527
0.00000292;0.00000347;-0.00022539
0.00000283;0.00000348;-0.00022544
0.00000284;0.00000338;-0.00022548
0.00000279;0.00000332;-0.00022565
0.00000256;0.00000338;-0.00022595
0.00000238;0.00000354;-0.00022623
0.00000220;0.00000375;-0.00022662
0.00000191;0.00000394;-0.00022719
0.00000144;0.00000406;-0.00022775
0.00000097;0.00000422;-0.00022839
0.00000051;0.00000432;-0.00022902
-0.00000004;0.00000438;-0.00022950
-0.00000051;0.00000434;-0.00022991
-0.00000091;0.00000431;-0.00023037
-0.00000128;0.00000438;-0.00023073
-0.00000167;0.00000462;-0.00023102
-0.00000195;0.00000499;-0.00023127
-0.00000216;0.00000537;-0.00023154
-0.00000240;0.00000566;-0.00023169
-0.00000263;0.00000579;-0.00023182
-0.00000283;0.00000589;-0.00023206
-0.00000316;0.00000598;-0.00023222
-0.00000334;0.00000610;-0.00023229
-0.00000352;0.00000629;-0.00023245
-0.00000379;0.00000650;-0.00023263
-0.00000406;0.00000671;-0.00023274
-0.00000435;0.00000682;-0.00023286
-0.00000456;0.00000686;-0.00023305
-0.00000487;0.00000701;-0.00023314
-0.00000507;0.00000715;-0.00023317
-0.00000529;0.00000730;-0.00023330
-0.00000562;0.00000742;-0.00023345
-0.00000595;0.00000746;-0.00023353
-0.00000631;0.00000758;-0.00023361
-0.00000667;0.00000775;-0.00023376
-0.00000698;0.00000797;-0.00023378
-0.00000719;0.00000808;-0.00023378
-0.00000737;0.00000817;-0.00023388
-0.00000758;0.00000820;-0.00023393
-0.00000775;0.00000824;-0.00023389
-0.00000789;0.00000832;-0.00023392
-0.00000805;0.00000836;-0.00023398
-0.00000820;0.00000840;-0.00023396
-0.00000824;0.00000850;-0.00023393
-0.00000828;0.00000868;-0.00023397
-0.00000841;0.00000881;-0.00023396
-0.00000858;0.00000888;-0.00023389
-0.00000882;0.00000896;-0.00023397
-0.00000921;0.00000905;-0.00023401
-0.00000962;0.00000913;-0.00023393
-0.00000997;0.00000925;-0.00023392
-0.00001041;0.00000933;-0.00023397
-0.00001081;0.00000944;-0.00023389
-0.00001117;0.00000953;-0.00023378
-0.00001149;0.00000960;-0.00023380
-0.00001172;0.00000964;-0.00023377
-0.00001193;0.00000966;-0.00023366
-0.00001207;0.00000970;-0.00023365
-0.00001225;0.00000980;-0.00023365
-0.00001247;0.00000989;-0.00023354
-0.00001264;0.00000996;-0.00023342
-0.00001276;0.00001009;-0.00023345
-0.00001285;0.00001024;-0.00023341
-0.00001284;0.00001033;-0.00023330
-0.00001281;0.00001036;-0.00023336
-0.00001272;0.00001034;-0.00023344
-0.00001261;0.00001036;-0.00023337
-0.00001255;0.00001038;-0.00023336
-0.00001255;0.00001040;-0.00023344
-0.00001252;0.00001042;-0.00023338
-0.00001249;0.00001046;-0.00023333
-0.00001235;0.00001044;-0.00023342
-0.00001221;0.00001042;-0.00023346
-0.00001213;0.00001042;-0.00023341
-0.00001205;0.00001038;-0.00023341
-0.00001207;0.00001040;-0.00023348
-0.00001217;0.00001042;-0.00023341
-0.00001223;0.00001041;-0.00023336
-0.00001229;0.00001046;-0.00023340
-0.00001241;0.00001046;-0.00023337
-0.00001244;0.00001042;-0.00023329
-0.00001248;0.00001040;-0.00023332
-0.00001245;0.00001038;-0.00023340
-0.00001244;0.00001037;-0.00023333
-0.00001236;0.00001036;-0.00023333
-0.00001236;0.00001034;-0.00023338
-0.00001237;0.00001037;-0.00023336
-0.00001239;0.00001038;-0.00023326
-0.00001237;0.00001042;-0.00023332
-0.00001241;0.00001041;-0.00023334
-0.00001240;0.00001038;-0.00023324
-0.00001240;0.00001042;-0.00023324
-0.00001239;0.00001050;-0.00023326
-0.00001240;0.00001052;-0.00023321
-0.00001235;0.00001052;-0.00023314
-0.00001235;0.00001050;-0.00023322
-0.00001240;0.00001050;-0.00023318
-0.00001248;0.00001053;-0.00023308
-0.00001249;0.00001060;-0.00023309
-0.00001247;0.00001066;-0.00023312
-0.00001245;0.00001066;-0.00023305
-0.00001233;0.00001068;-0.00023300
-0.00001232;0.00001070;-0.00023308
-0.00001228;0.00001073;-0.00023305
-0.00001223;0.00001076;-0.00023297
-0.00001213;0.00001077;-0.00023300
-0.00001208;0.00001081;-0.00023301
-0.00001204;0.00001084;-0.00023292
-0.00001204;0.00001085;-0.00023289
-0.00001208;0.00001092;-0.00023293
-0.00001219;0.00001097;-0.00023285
-0.00001224;0.00001103;-0.00023273
-0.00001229;0.00001109;-0.00023273
-0.00001237;0.00001119;-0.00023267
-0.00001240;0.00001124;-0.00023257
-0.00001240;0.00001128;-0.00023253
-0.00001244;0.00001133;-0.00023254
-0.00001249;0.00001143;-0.00023245
-0.00001253;0.00001149;-0.00023234
-0.00001257;0.00001157;-0.00023235
-0.00001264;0.00001163;-0.00023227
-0.00001260;0.00001176;-0.00023215
-0.00001247;0.00001184;-0.00023214
-0.00001241;0.00001196;-0.00023215
-0.00001236;0.00001209;-0.00023202
-0.00001231;0.00001217;-0.00023194
-0.00001228;0.00001227;-0.00023195
-0.00001225;0.00001237;-0.00023187
-0.00001211;0.00001248;-0.00023175
-0.00001191;0.00001264;-0.00023174
-0.00001179;0.00001279;-0.00023170
-0.00001175;0.00001288;-0.00023155
-0.00001180;0.00001299;-0.00023149
-0.00001185;0.00001311;-0.00023146
-0.00001185;0.00001323;-0.00023133
-0.00001168;0.00001335;-0.00023126
-0.00001152;0.00001344;-0.00023126
-0.00001141;0.00001352;-0.00023119
-0.00001152;0.00001365;-0.00023105
-0.00001160;0.00001376;-0.00023097
-0.00001175;0.00001387;-0.00023091
-0.00001180;0.00001404;-0.00023075
-0.00001168;0.00001415;-0.00023065
-0.00001155;0.00001428;-0.00023065
-0.00001143;0.00001439;-0.00023057
-0.00001128;0.00001451;-0.00023045
-0.00001116;0.00001460;-0.00023046
-0.00001112;0.00001470;-0.00023043
-0.00001100;0.00001479;-0.00023029
-0.00001089;0.00001488;-0.00023025
-0.00001086;0.00001494;-0.00023025
-0.00001085;0.00001508;-0.00023013
-0.00001081;0.00001520;-0.00022997
-0.00001077;0.00001528;-0.00022998
-0.00001073;0.00001536;-0.00022994
-0.00001058;0.00001543;-0.00022979
-0.00001046;0.00001552;-0.00022977
-0.00001036;0.00001563;-0.00022975
-0.00001022;0.00001574;-0.00022963
-0.00001012;0.00001584;-0.00022958
-0.00001006;0.00001592;-0.00022966
-0.00001002;0.00001600;-0.00022960
-0.00000996;0.00001608;-0.00022951
-0.00000986;0.00001619;-0.00022952
-0.00000981;0.00001627;-0.00022948
-0.00000970;0.00001638;-0.00022935
-0.00000953;0.00001644;-0.00022931
-0.00000940;0.00001651;-0.00022932
-0.00000920;0.00001663;-0.00022920
-0.00000905;0.00001672;-0.00022904
-0.00000897;0.00001679;-0.00022904
-0.00000886;0.00001688;-0.00022898
-0.00000876;0.00001695;-0.00022882
-0.00000861;0.00001703;-0.00022879
-0.00000845;0.00001704;-0.00022879
-0.00000846;0.00001708;-0.00022868
-0.00000841;0.00001708;-0.00022862
-0.00000840;0.00001715;-0.00022864
-0.00000825;0.00001723;-0.00022854
-0.00000802;0.00001731;-0.00022838
-0.00000777;0.00001734;-0.00022828
-0.00000750;0.00001742;-0.00022820
-0.00000733;0.00001743;-0.00022799
-0.00000726;0.00001745;-0.00022780
-0.00000718;0.00001746;-0.00022763
-0.00000711;0.00001750;-0.00022750
-0.00000687;0.00001750;-0.00022735
-0.00000663;0.00001747;-0.00022736
-0.00000641;0.00001745;-0.00022735
-0.00000623;0.00001742;-0.00022723
-0.00000602;0.00001735;-0.00022722
-0.00000593;0.00001734;-0.00022730
-0.00000587;0.00001733;-0.00022724
-0.00000587;0.00001729;-0.00022726
-0.00000591;0.00001722;-0.00022740
-0.00000591;0.00001715;-0.00022750
-0.00000587;0.00001707;-0.00022743
-0.00000574;0.00001699;-0.00022744
-0.00000551;0.00001695;-0.00022748
-0.00000530;0.00001683;-0.00022742
-0.00000514;0.00001674;-0.00022743
-0.00000503;0.00001667;-0.00022751
-0.00000498;0.00001662;-0.00022748
-0.00000486;0.00001656;-0.00022734
-0.00000467;0.00001652;-0.00022728
-0.00000439;0.00001651;-0.00022715
-0.00000414;0.00001651;-0.00022694
-0.00000384;0.00001646;-0.00022682
-0.00000368;0.00001636;-0.00022684
-0.00000363;0.00001628;-0.00022683
-0.00000364;0.00001624;-0.00022682
-0.00000366;0.00001620;-0.00022692
-0.00000363;0.00001612;-0.00022694
-0.00000362;0.00001611;-0.00022680
-0.00000343;0.00001604;-0.00022670
-0.00000322;0.00001602;-0.00022662
-0.00000292;0.00001595;-0.00022639
-0.00000259;0.00001583;-0.00022620
-0.00000235;0.00001570;-0.00022617
-0.00000215;0.00001559;-0.00022600
-0.00000192;0.00001550;-0.00022577
-0.00000168;0.00001539;-0.00022567
-0.00000149;0.00001530;-0.00022561
-0.00000143;0.00001519;-0.00022551
-0.00000137;0.00001510;-0.00022552
-0.00000140;0.00001496;-0.00022565
-0.00000132;0.00001486;-0.00022561
-0.00000125;0.00001470;-0.00022551
-0.00000107;0.00001456;-0.00022545
-0.00000089;0.00001444;-0.00022532
-0.00000071;0.00001430;-0.00022512
-0.00000055;0.00001415;-0.00022507
-0.00000047;0.00001400;-0.00022501
-0.00000036;0.00001392;-0.00022484
-0.00000024;0.00001380;-0.00022461
-0.00000003;0.00001369;-0.00022443
0.00000021;0.00001356;-0.00022412
0.00000045;0.00001343;-0.00022376
0.00000067;0.00001328;-0.00022359
0.00000077;0.00001313;-0.00022352
0.00000083;0.00001299;-0.00022333
0.00000085;0.00001280;-0.00022324
0.00000097;0.00001267;-0.00022322
0.00000103;0.00001253;-0.00022301
0.00000116;0.00001237;-0.00022273
0.00000125;0.00001221;-0.00022261
0.00000136;0.00001209;-0.00022253
0.00000137;0.00001192;-0.00022234
0.00000141;0.00001175;-0.00022226
0.00000148;0.00001156;-0.00022216
0.00000159;0.00001140;-0.00022189
0.00000172;0.00001124;-0.00022158
0.00000182;0.00001109;-0.00022148
0.00000188;0.00001097;-0.00022137
0.00000186;0.00001084;-0.00022118
0.00000186;0.00001073;-0.00022108
0.00000184;0.00001056;-0.00022101
0.00000190;0.00001038;-0.00022078
0.00000194;0.00001020;-0.00022060
0.00000204;0.00001005;-0.00022057
0.00000199;0.00000990;-0.00022045
0.00000195;0.00000978;-0.00022027
0.00000192;0.00000964;-0.00022019
0.00000195;0.00000953;-0.00022006
0.00000199;0.00000945;-0.00021978
0.00000203;0.00000934;-0.00021955
0.00000206;0.00000924;-0.00021941
0.00000208;0.00000912;-0.00021919
0.00000211;0.00000896;-0.00021899
0.00000210;0.00000877;-0.00021897
0.00000206;0.00000864;-0.00021890
0.00000199;0.00000846;-0.00021878
0.00000194;0.00000830;-0.00021878
0.00000183;0.00000809;-0.00021891
0.00000168;0.00000788;-0.00021895
0.00000158;0.00000769;-0.00021897
0.00000149;0.00000754;-0.00021903
0.00000143;0.00000739;-0.00021890
0.00000144;0.00000729;-0.00021862
0.00000152;0.00000719;-0.00021847
0.00000151;0.00000707;-0.00021833
0.00000152;0.00000695;-0.00021815
0.00000148;0.00000682;-0.00021806
0.00000139;0.00000666;-0.00021805
0.00000136;0.00000651;-0.00021794
0.00000128;0.00000633;-0.00021789
0.00000120;0.00000611;-0.00021798
0.00000104;0.00000593;-0.00021809
0.00000092;0.00000574;-0.00021807
0.00000081;0.00000559;-0.00021809
0.00000079;0.00000549;-0.00021811
0.00000077;0.00000535;-0.00021799
0.00000075;0.00000526;-0.00021789
0.00000068;0.00000519;-0.00021791
0.00000064;0.00000513;-0.00021787
0.00000063;0.00000509;-0.00021775
0.00000065;0.00000502;-0.00021770
0.00000068;0.00000495;-0.00021769
0.00000067;0.00000487;-0.00021762
0.00000061;0.00000478;-0.00021766
0.00000052;0.00000468;-0.00021787
0.00000040;0.00000462;-0.00021795
0.00000029;0.00000454;-0.00021802
0.00000025;0.00000450;-0.00021817
0.00000021;0.00000442;-0.00021827
0.00000017;0.00000434;-0.00021825
0.00000015;0.00000428;-0.00021837
0.00000005;0.00000420;-0.00021857
-0.00000004;0.00000412;-0.00021867
-0.00000012;0.00000408;-0.00021879
-0.00000017;0.00000406;-0.00021902
-0.00000025;0.00000400;-0.00021915
-0.00000027;0.00000390;-0.00021919
-0.00000031;0.00000380;-0.00021935
-0.00000040;0.00000368;-0.00021957
-0.00000048;0.00000355;-0.00021966
-0.00000052;0.00000346;-0.00021978
-0.00000055;0.00000336;-0.00022001
-0.00000059;0.00000326;-0.00022011
-0.00000065;0.00000316;-0.00022022
-0.00000064;0.00000310;-0.00022046
-0.00000075;0.00000303;-0.00022069
-0.00000083;0.00000294;-0.00022082
-0.00000088;0.00000286;-0.00022104
-0.00000095;0.00000278;-0.00022136
